observed Discharge Funudsbach from TIWAG gauge and H-Loggers [m3/s]
YYYY	MM	DD	HH	1595	1935	2012	2021
YYYY	MM	DD	HH	221847.733	219661.222	218687.432	218296.567
YYYY	MM	DD	HH	42720.77	42183.67	42391.33	42459.4
YYYY	MM	DD	HH	Fundus 1989	Fundus A	Fundus B	Fundus C
2016	10	11	14	0.206	-9999	-9999	-9999
2016	10	11	15	0.205	-9999	-9999	-9999
2016	10	11	16	0.206	-9999	-9999	-9999
2016	10	11	17	0.206	-9999	-9999	-9999
2016	10	11	18	0.206	-9999	-9999	-9999
2016	10	11	19	0.205	-9999	-9999	-9999
2016	10	11	20	0.205	-9999	-9999	-9999
2016	10	11	21	0.206	-9999	-9999	-9999
2016	10	11	22	0.206	-9999	-9999	-9999
2016	10	11	23	0.205	-9999	-9999	-9999
2016	10	12	0	0.205	-9999	-9999	-9999
2016	10	12	1	0.205	-9999	-9999	-9999
2016	10	12	2	0.204	-9999	-9999	-9999
2016	10	12	3	0.204	-9999	-9999	-9999
2016	10	12	4	0.204	-9999	-9999	-9999
2016	10	12	5	0.204	-9999	-9999	-9999
2016	10	12	6	0.204	-9999	-9999	-9999
2016	10	12	7	0.203	-9999	-9999	-9999
2016	10	12	8	0.203	-9999	-9999	-9999
2016	10	12	9	0.203	-9999	-9999	-9999
2016	10	12	10	0.203	-9999	-9999	-9999
2016	10	12	11	0.202	-9999	-9999	-9999
2016	10	12	12	0.203	-9999	-9999	-9999
2016	10	12	13	0.202	-9999	-9999	-9999
2016	10	12	14	0.203	-9999	-9999	-9999
2016	10	12	15	0.204	-9999	-9999	-9999
2016	10	12	16	0.204	-9999	-9999	-9999
2016	10	12	17	0.203	-9999	-9999	-9999
2016	10	12	18	0.202	-9999	-9999	-9999
2016	10	12	19	0.201	-9999	-9999	-9999
2016	10	12	20	0.201	-9999	-9999	-9999
2016	10	12	21	0.201	-9999	-9999	-9999
2016	10	12	22	0.2	-9999	-9999	-9999
2016	10	12	23	0.2	-9999	-9999	-9999
2016	10	13	0	0.2	-9999	-9999	-9999
2016	10	13	1	0.199	-9999	-9999	-9999
2016	10	13	2	0.199	-9999	-9999	-9999
2016	10	13	3	0.199	-9999	-9999	-9999
2016	10	13	4	0.199	-9999	-9999	-9999
2016	10	13	5	0.198	-9999	-9999	-9999
2016	10	13	6	0.198	-9999	-9999	-9999
2016	10	13	7	0.198	-9999	-9999	-9999
2016	10	13	8	0.197	-9999	-9999	-9999
2016	10	13	9	0.198	-9999	-9999	-9999
2016	10	13	10	0.198	-9999	-9999	-9999
2016	10	13	11	0.199	-9999	-9999	-9999
2016	10	13	12	0.2	-9999	-9999	-9999
2016	10	13	13	0.201	-9999	-9999	-9999
2016	10	13	14	0.203	-9999	-9999	-9999
2016	10	13	15	0.204	-9999	-9999	-9999
2016	10	13	16	0.204	-9999	-9999	-9999
2016	10	13	17	0.203	-9999	-9999	-9999
2016	10	13	18	0.201	-9999	-9999	-9999
2016	10	13	19	0.2	-9999	-9999	-9999
2016	10	13	20	0.199	-9999	-9999	-9999
2016	10	13	21	0.198	-9999	-9999	-9999
2016	10	13	22	0.198	-9999	-9999	-9999
2016	10	13	23	0.197	-9999	-9999	-9999
2016	10	14	0	0.197	-9999	-9999	-9999
2016	10	14	1	0.197	-9999	-9999	-9999
2016	10	14	2	0.196	-9999	-9999	-9999
2016	10	14	3	0.196	-9999	-9999	-9999
2016	10	14	4	0.196	-9999	-9999	-9999
2016	10	14	5	0.196	-9999	-9999	-9999
2016	10	14	6	0.196	-9999	-9999	-9999
2016	10	14	7	0.196	-9999	-9999	-9999
2016	10	14	8	0.196	-9999	-9999	-9999
2016	10	14	9	0.196	-9999	-9999	-9999
2016	10	14	10	0.195	-9999	-9999	-9999
2016	10	14	11	0.196	-9999	-9999	-9999
2016	10	14	12	0.196	-9999	-9999	-9999
2016	10	14	13	0.195	-9999	-9999	-9999
2016	10	14	14	0.195	-9999	-9999	-9999
2016	10	14	15	0.195	-9999	-9999	-9999
2016	10	14	16	0.195	-9999	-9999	-9999
2016	10	14	17	0.195	-9999	-9999	-9999
2016	10	14	18	0.196	-9999	-9999	-9999
2016	10	14	19	0.197	-9999	-9999	-9999
2016	10	14	20	0.204	-9999	-9999	-9999
2016	10	14	21	0.218	-9999	-9999	-9999
2016	10	14	22	0.224	-9999	-9999	-9999
2016	10	14	23	0.22	-9999	-9999	-9999
2016	10	15	0	0.213	-9999	-9999	-9999
2016	10	15	1	0.212	-9999	-9999	-9999
2016	10	15	2	0.209	-9999	-9999	-9999
2016	10	15	3	0.207	-9999	-9999	-9999
2016	10	15	4	0.205	-9999	-9999	-9999
2016	10	15	5	0.204	-9999	-9999	-9999
2016	10	15	6	0.203	-9999	-9999	-9999
2016	10	15	7	0.202	-9999	-9999	-9999
2016	10	15	8	0.201	-9999	-9999	-9999
2016	10	15	9	0.2	-9999	-9999	-9999
2016	10	15	10	0.2	-9999	-9999	-9999
2016	10	15	11	0.2	-9999	-9999	-9999
2016	10	15	12	0.2	-9999	-9999	-9999
2016	10	15	13	0.199	-9999	-9999	-9999
2016	10	15	14	0.199	-9999	-9999	-9999
2016	10	15	15	0.198	-9999	-9999	-9999
2016	10	15	16	0.196	-9999	-9999	-9999
2016	10	15	17	0.196	-9999	-9999	-9999
2016	10	15	18	0.196	-9999	-9999	-9999
2016	10	15	19	0.196	-9999	-9999	-9999
2016	10	15	20	0.196	-9999	-9999	-9999
2016	10	15	21	0.196	-9999	-9999	-9999
2016	10	15	22	0.196	-9999	-9999	-9999
2016	10	15	23	0.196	-9999	-9999	-9999
2016	10	16	0	0.196	-9999	-9999	-9999
2016	10	16	1	0.195	-9999	-9999	-9999
2016	10	16	2	0.195	-9999	-9999	-9999
2016	10	16	3	0.195	-9999	-9999	-9999
2016	10	16	4	0.195	-9999	-9999	-9999
2016	10	16	5	0.195	-9999	-9999	-9999
2016	10	16	6	0.194	-9999	-9999	-9999
2016	10	16	7	0.195	-9999	-9999	-9999
2016	10	16	8	0.194	-9999	-9999	-9999
2016	10	16	9	0.194	-9999	-9999	-9999
2016	10	16	10	0.194	-9999	-9999	-9999
2016	10	16	11	0.194	-9999	-9999	-9999
2016	10	16	12	0.194	-9999	-9999	-9999
2016	10	16	13	0.194	-9999	-9999	-9999
2016	10	16	14	0.195	-9999	-9999	-9999
2016	10	16	15	0.194	-9999	-9999	-9999
2016	10	16	16	0.193	-9999	-9999	-9999
2016	10	16	17	0.192	-9999	-9999	-9999
2016	10	16	18	0.19	-9999	-9999	-9999
2016	10	16	19	0.19	-9999	-9999	-9999
2016	10	16	20	0.191	-9999	-9999	-9999
2016	10	16	21	0.191	-9999	-9999	-9999
2016	10	16	22	0.191	-9999	-9999	-9999
2016	10	16	23	0.191	-9999	-9999	-9999
2016	10	17	0	0.191	-9999	-9999	-9999
2016	10	17	1	0.191	-9999	-9999	-9999
2016	10	17	2	0.191	-9999	-9999	-9999
2016	10	17	3	0.191	-9999	-9999	-9999
2016	10	17	4	0.191	-9999	-9999	-9999
2016	10	17	5	0.191	-9999	-9999	-9999
2016	10	17	6	0.191	-9999	-9999	-9999
2016	10	17	7	0.191	-9999	-9999	-9999
2016	10	17	8	0.19	-9999	-9999	-9999
2016	10	17	9	0.191	-9999	-9999	-9999
2016	10	17	10	0.191	-9999	-9999	-9999
2016	10	17	11	0.191	-9999	-9999	-9999
2016	10	17	12	0.191	-9999	-9999	-9999
2016	10	17	13	0.191	-9999	-9999	-9999
2016	10	17	14	0.191	-9999	-9999	-9999
2016	10	17	15	0.19	-9999	-9999	-9999
2016	10	17	16	0.19	-9999	-9999	-9999
2016	10	17	17	0.19	-9999	-9999	-9999
2016	10	17	18	0.19	-9999	-9999	-9999
2016	10	17	19	0.19	-9999	-9999	-9999
2016	10	17	20	0.19	-9999	-9999	-9999
2016	10	17	21	0.19	-9999	-9999	-9999
2016	10	17	22	0.19	-9999	-9999	-9999
2016	10	17	23	0.19	-9999	-9999	-9999
2016	10	18	0	0.19	-9999	-9999	-9999
2016	10	18	1	0.19	-9999	-9999	-9999
2016	10	18	2	0.19	-9999	-9999	-9999
2016	10	18	3	0.19	-9999	-9999	-9999
2016	10	18	4	0.191	-9999	-9999	-9999
2016	10	18	5	0.192	-9999	-9999	-9999
2016	10	18	6	0.193	-9999	-9999	-9999
2016	10	18	7	0.193	-9999	-9999	-9999
2016	10	18	8	0.193	-9999	-9999	-9999
2016	10	18	9	0.194	-9999	-9999	-9999
2016	10	18	10	0.194	-9999	-9999	-9999
2016	10	18	11	0.194	-9999	-9999	-9999
2016	10	18	12	0.194	-9999	-9999	-9999
2016	10	18	13	0.193	-9999	-9999	-9999
2016	10	18	14	0.192	-9999	-9999	-9999
2016	10	18	15	0.193	-9999	-9999	-9999
2016	10	18	16	0.195	-9999	-9999	-9999
2016	10	18	17	0.198	-9999	-9999	-9999
2016	10	18	18	0.199	-9999	-9999	-9999
2016	10	18	19	0.197	-9999	-9999	-9999
2016	10	18	20	0.196	-9999	-9999	-9999
2016	10	18	21	0.195	-9999	-9999	-9999
2016	10	18	22	0.194	-9999	-9999	-9999
2016	10	18	23	0.193	-9999	-9999	-9999
2016	10	19	0	0.193	-9999	-9999	-9999
2016	10	19	1	0.193	-9999	-9999	-9999
2016	10	19	2	0.192	-9999	-9999	-9999
2016	10	19	3	0.192	-9999	-9999	-9999
2016	10	19	4	0.192	-9999	-9999	-9999
2016	10	19	5	0.191	-9999	-9999	-9999
2016	10	19	6	0.192	-9999	-9999	-9999
2016	10	19	7	0.191	-9999	-9999	-9999
2016	10	19	8	0.191	-9999	-9999	-9999
2016	10	19	9	0.191	-9999	-9999	-9999
2016	10	19	10	0.191	-9999	-9999	-9999
2016	10	19	11	0.191	-9999	-9999	-9999
2016	10	19	12	0.193	-9999	-9999	-9999
2016	10	19	13	0.195	-9999	-9999	-9999
2016	10	19	14	0.194	-9999	-9999	-9999
2016	10	19	15	0.193	-9999	-9999	-9999
2016	10	19	16	0.193	-9999	-9999	-9999
2016	10	19	17	0.192	-9999	-9999	-9999
2016	10	19	18	0.191	-9999	-9999	-9999
2016	10	19	19	0.191	-9999	-9999	-9999
2016	10	19	20	0.191	-9999	-9999	-9999
2016	10	19	21	0.191	-9999	-9999	-9999
2016	10	19	22	0.191	-9999	-9999	-9999
2016	10	19	23	0.191	-9999	-9999	-9999
2016	10	20	0	0.191	-9999	-9999	-9999
2016	10	20	1	0.191	-9999	-9999	-9999
2016	10	20	2	0.191	-9999	-9999	-9999
2016	10	20	3	0.191	-9999	-9999	-9999
2016	10	20	4	0.192	-9999	-9999	-9999
2016	10	20	5	0.192	-9999	-9999	-9999
2016	10	20	6	0.192	-9999	-9999	-9999
2016	10	20	7	0.193	-9999	-9999	-9999
2016	10	20	8	0.192	-9999	-9999	-9999
2016	10	20	9	0.191	-9999	-9999	-9999
2016	10	20	10	0.191	-9999	-9999	-9999
2016	10	20	11	0.191	-9999	-9999	-9999
2016	10	20	12	0.19	-9999	-9999	-9999
2016	10	20	13	0.191	-9999	-9999	-9999
2016	10	20	14	0.19	-9999	-9999	-9999
2016	10	20	15	0.19	-9999	-9999	-9999
2016	10	20	16	0.19	-9999	-9999	-9999
2016	10	20	17	0.19	-9999	-9999	-9999
2016	10	20	18	0.19	-9999	-9999	-9999
2016	10	20	19	0.19	-9999	-9999	-9999
2016	10	20	20	0.19	-9999	-9999	-9999
2016	10	20	21	0.19	-9999	-9999	-9999
2016	10	20	22	0.19	-9999	-9999	-9999
2016	10	20	23	0.19	-9999	-9999	-9999
2016	10	21	0	0.189	-9999	-9999	-9999
2016	10	21	1	0.189	-9999	-9999	-9999
2016	10	21	2	0.189	-9999	-9999	-9999
2016	10	21	3	0.189	-9999	-9999	-9999
2016	10	21	4	0.188	-9999	-9999	-9999
2016	10	21	5	0.188	-9999	-9999	-9999
2016	10	21	6	0.188	-9999	-9999	-9999
2016	10	21	7	0.188	-9999	-9999	-9999
2016	10	21	8	0.187	-9999	-9999	-9999
2016	10	21	9	0.188	-9999	-9999	-9999
2016	10	21	10	0.188	-9999	-9999	-9999
2016	10	21	11	0.188	-9999	-9999	-9999
2016	10	21	12	0.189	-9999	-9999	-9999
2016	10	21	13	0.19	-9999	-9999	-9999
2016	10	21	14	0.19	-9999	-9999	-9999
2016	10	21	15	0.19	-9999	-9999	-9999
2016	10	21	16	0.19	-9999	-9999	-9999
2016	10	21	17	0.189	-9999	-9999	-9999
2016	10	21	18	0.189	-9999	-9999	-9999
2016	10	21	19	0.188	-9999	-9999	-9999
2016	10	21	20	0.188	-9999	-9999	-9999
2016	10	21	21	0.188	-9999	-9999	-9999
2016	10	21	22	0.188	-9999	-9999	-9999
2016	10	21	23	0.188	-9999	-9999	-9999
2016	10	22	0	0.187	-9999	-9999	-9999
2016	10	22	1	0.187	-9999	-9999	-9999
2016	10	22	2	0.187	-9999	-9999	-9999
2016	10	22	3	0.187	-9999	-9999	-9999
2016	10	22	4	0.187	-9999	-9999	-9999
2016	10	22	5	0.186	-9999	-9999	-9999
2016	10	22	6	0.186	-9999	-9999	-9999
2016	10	22	7	0.185	-9999	-9999	-9999
2016	10	22	8	0.184	-9999	-9999	-9999
2016	10	22	9	0.184	-9999	-9999	-9999
2016	10	22	10	0.184	-9999	-9999	-9999
2016	10	22	11	0.183	-9999	-9999	-9999
2016	10	22	12	0.182	-9999	-9999	-9999
2016	10	22	13	0.185	-9999	-9999	-9999
2016	10	22	14	0.189	-9999	-9999	-9999
2016	10	22	15	0.19	-9999	-9999	-9999
2016	10	22	16	0.188	-9999	-9999	-9999
2016	10	22	17	0.188	-9999	-9999	-9999
2016	10	22	18	0.187	-9999	-9999	-9999
2016	10	22	19	0.187	-9999	-9999	-9999
2016	10	22	20	0.186	-9999	-9999	-9999
2016	10	22	21	0.186	-9999	-9999	-9999
2016	10	22	22	0.185	-9999	-9999	-9999
2016	10	22	23	0.185	-9999	-9999	-9999
2016	10	23	0	0.184	-9999	-9999	-9999
2016	10	23	1	0.184	-9999	-9999	-9999
2016	10	23	2	0.184	-9999	-9999	-9999
2016	10	23	3	0.184	-9999	-9999	-9999
2016	10	23	4	0.184	-9999	-9999	-9999
2016	10	23	5	0.184	-9999	-9999	-9999
2016	10	23	6	0.184	-9999	-9999	-9999
2016	10	23	7	0.184	-9999	-9999	-9999
2016	10	23	8	0.183	-9999	-9999	-9999
2016	10	23	9	0.184	-9999	-9999	-9999
2016	10	23	10	0.184	-9999	-9999	-9999
2016	10	23	11	0.183	-9999	-9999	-9999
2016	10	23	12	0.183	-9999	-9999	-9999
2016	10	23	13	0.184	-9999	-9999	-9999
2016	10	23	14	0.187	-9999	-9999	-9999
2016	10	23	15	0.187	-9999	-9999	-9999
2016	10	23	16	0.186	-9999	-9999	-9999
2016	10	23	17	0.185	-9999	-9999	-9999
2016	10	23	18	0.184	-9999	-9999	-9999
2016	10	23	19	0.184	-9999	-9999	-9999
2016	10	23	20	0.184	-9999	-9999	-9999
2016	10	23	21	0.183	-9999	-9999	-9999
2016	10	23	22	0.183	-9999	-9999	-9999
2016	10	23	23	0.183	-9999	-9999	-9999
2016	10	24	0	0.183	-9999	-9999	-9999
2016	10	24	1	0.182	-9999	-9999	-9999
2016	10	24	2	0.182	-9999	-9999	-9999
2016	10	24	3	0.182	-9999	-9999	-9999
2016	10	24	4	0.182	-9999	-9999	-9999
2016	10	24	5	0.182	-9999	-9999	-9999
2016	10	24	6	0.182	-9999	-9999	-9999
2016	10	24	7	0.181	-9999	-9999	-9999
2016	10	24	8	0.181	-9999	-9999	-9999
2016	10	24	9	0.181	-9999	-9999	-9999
2016	10	24	10	0.181	-9999	-9999	-9999
2016	10	24	11	0.181	-9999	-9999	-9999
2016	10	24	12	0.181	-9999	-9999	-9999
2016	10	24	13	0.181	-9999	-9999	-9999
2016	10	24	14	0.181	-9999	-9999	-9999
2016	10	24	15	0.181	-9999	-9999	-9999
2016	10	24	16	0.18	-9999	-9999	-9999
2016	10	24	17	0.18	-9999	-9999	-9999
2016	10	24	18	0.18	-9999	-9999	-9999
2016	10	24	19	0.18	-9999	-9999	-9999
2016	10	24	20	0.18	-9999	-9999	-9999
2016	10	24	21	0.18	-9999	-9999	-9999
2016	10	24	22	0.18	-9999	-9999	-9999
2016	10	24	23	0.18	-9999	-9999	-9999
2016	10	25	0	0.18	-9999	-9999	-9999
2016	10	25	1	0.18	-9999	-9999	-9999
2016	10	25	2	0.18	-9999	-9999	-9999
2016	10	25	3	0.18	-9999	-9999	-9999
2016	10	25	4	0.18	-9999	-9999	-9999
2016	10	25	5	0.18	-9999	-9999	-9999
2016	10	25	6	0.18	-9999	-9999	-9999
2016	10	25	7	0.18	-9999	-9999	-9999
2016	10	25	8	0.18	-9999	-9999	-9999
2016	10	25	9	0.18	-9999	-9999	-9999
2016	10	25	10	0.179	-9999	-9999	-9999
2016	10	25	11	0.18	-9999	-9999	-9999
2016	10	25	12	0.18	-9999	-9999	-9999
2016	10	25	13	0.18	-9999	-9999	-9999
2016	10	25	14	0.179	-9999	-9999	-9999
2016	10	25	15	0.179	-9999	-9999	-9999
2016	10	25	16	0.179	-9999	-9999	-9999
2016	10	25	17	0.18	-9999	-9999	-9999
2016	10	25	18	0.182	-9999	-9999	-9999
2016	10	25	19	0.189	-9999	-9999	-9999
2016	10	25	20	0.198	-9999	-9999	-9999
2016	10	25	21	0.208	-9999	-9999	-9999
2016	10	25	22	0.207	-9999	-9999	-9999
2016	10	25	23	0.203	-9999	-9999	-9999
2016	10	26	0	0.201	-9999	-9999	-9999
2016	10	26	1	0.198	-9999	-9999	-9999
2016	10	26	2	0.193	-9999	-9999	-9999
2016	10	26	3	0.188	-9999	-9999	-9999
2016	10	26	4	0.185	-9999	-9999	-9999
2016	10	26	5	0.183	-9999	-9999	-9999
2016	10	26	6	0.182	-9999	-9999	-9999
2016	10	26	7	0.18	-9999	-9999	-9999
2016	10	26	8	0.179	-9999	-9999	-9999
2016	10	26	9	0.179	-9999	-9999	-9999
2016	10	26	10	0.179	-9999	-9999	-9999
2016	10	26	11	0.178	-9999	-9999	-9999
2016	10	26	12	0.177	-9999	-9999	-9999
2016	10	26	13	0.177	-9999	-9999	-9999
2016	10	26	14	0.177	-9999	-9999	-9999
2016	10	26	15	0.177	-9999	-9999	-9999
2016	10	26	16	0.175	-9999	-9999	-9999
2016	10	26	17	0.174	-9999	-9999	-9999
2016	10	26	18	0.174	-9999	-9999	-9999
2016	10	26	19	0.174	-9999	-9999	-9999
2016	10	26	20	0.174	-9999	-9999	-9999
2016	10	26	21	0.174	-9999	-9999	-9999
2016	10	26	22	0.174	-9999	-9999	-9999
2016	10	26	23	0.174	-9999	-9999	-9999
2016	10	27	0	0.173	-9999	-9999	-9999
2016	10	27	1	0.173	-9999	-9999	-9999
2016	10	27	2	0.173	-9999	-9999	-9999
2016	10	27	3	0.173	-9999	-9999	-9999
2016	10	27	4	0.173	-9999	-9999	-9999
2016	10	27	5	0.173	-9999	-9999	-9999
2016	10	27	6	0.173	-9999	-9999	-9999
2016	10	27	7	0.173	-9999	-9999	-9999
2016	10	27	8	0.173	-9999	-9999	-9999
2016	10	27	9	0.173	-9999	-9999	-9999
2016	10	27	10	0.173	-9999	-9999	-9999
2016	10	27	11	0.172	-9999	-9999	-9999
2016	10	27	12	0.172	-9999	-9999	-9999
2016	10	27	13	0.172	-9999	-9999	-9999
2016	10	27	14	0.172	-9999	-9999	-9999
2016	10	27	15	0.172	-9999	-9999	-9999
2016	10	27	16	0.172	-9999	-9999	-9999
2016	10	27	17	0.171	-9999	-9999	-9999
2016	10	27	18	0.171	-9999	-9999	-9999
2016	10	27	19	0.171	-9999	-9999	-9999
2016	10	27	20	0.171	-9999	-9999	-9999
2016	10	27	21	0.172	-9999	-9999	-9999
2016	10	27	22	0.172	-9999	-9999	-9999
2016	10	27	23	0.172	-9999	-9999	-9999
2016	10	28	0	0.172	-9999	-9999	-9999
2016	10	28	1	0.172	-9999	-9999	-9999
2016	10	28	2	0.172	-9999	-9999	-9999
2016	10	28	3	0.172	-9999	-9999	-9999
2016	10	28	4	0.172	-9999	-9999	-9999
2016	10	28	5	0.171	-9999	-9999	-9999
2016	10	28	6	0.171	-9999	-9999	-9999
2016	10	28	7	0.171	-9999	-9999	-9999
2016	10	28	8	0.171	-9999	-9999	-9999
2016	10	28	9	0.17	-9999	-9999	-9999
2016	10	28	10	0.17	-9999	-9999	-9999
2016	10	28	11	0.17	-9999	-9999	-9999
2016	10	28	12	0.17	-9999	-9999	-9999
2016	10	28	13	0.17	-9999	-9999	-9999
2016	10	28	14	0.172	-9999	-9999	-9999
2016	10	28	15	0.172	-9999	-9999	-9999
2016	10	28	16	0.172	-9999	-9999	-9999
2016	10	28	17	0.17	-9999	-9999	-9999
2016	10	28	18	0.169	-9999	-9999	-9999
2016	10	28	19	0.169	-9999	-9999	-9999
2016	10	28	20	0.169	-9999	-9999	-9999
2016	10	28	21	0.169	-9999	-9999	-9999
2016	10	28	22	0.169	-9999	-9999	-9999
2016	10	28	23	0.169	-9999	-9999	-9999
2016	10	29	0	0.169	-9999	-9999	-9999
2016	10	29	1	0.169	-9999	-9999	-9999
2016	10	29	2	0.169	-9999	-9999	-9999
2016	10	29	3	0.169	-9999	-9999	-9999
2016	10	29	4	0.169	-9999	-9999	-9999
2016	10	29	5	0.169	-9999	-9999	-9999
2016	10	29	6	0.169	-9999	-9999	-9999
2016	10	29	7	0.169	-9999	-9999	-9999
2016	10	29	8	0.169	-9999	-9999	-9999
2016	10	29	9	0.169	-9999	-9999	-9999
2016	10	29	10	0.169	-9999	-9999	-9999
2016	10	29	11	0.169	-9999	-9999	-9999
2016	10	29	12	0.169	-9999	-9999	-9999
2016	10	29	13	0.169	-9999	-9999	-9999
2016	10	29	14	0.169	-9999	-9999	-9999
2016	10	29	15	0.169	-9999	-9999	-9999
2016	10	29	16	0.169	-9999	-9999	-9999
2016	10	29	17	0.169	-9999	-9999	-9999
2016	10	29	18	0.168	-9999	-9999	-9999
2016	10	29	19	0.168	-9999	-9999	-9999
2016	10	29	20	0.169	-9999	-9999	-9999
2016	10	29	21	0.169	-9999	-9999	-9999
2016	10	29	22	0.169	-9999	-9999	-9999
2016	10	29	23	0.169	-9999	-9999	-9999
2016	10	30	0	0.169	-9999	-9999	-9999
2016	10	30	1	0.169	-9999	-9999	-9999
2016	10	30	2	0.169	-9999	-9999	-9999
2016	10	30	2	0.169	-9999	-9999	-9999
2016	10	30	3	0.169	-9999	-9999	-9999
2016	10	30	4	0.169	-9999	-9999	-9999
2016	10	30	5	0.168	-9999	-9999	-9999
2016	10	30	6	0.169	-9999	-9999	-9999
2016	10	30	7	0.169	-9999	-9999	-9999
2016	10	30	8	0.169	-9999	-9999	-9999
2016	10	30	9	0.168	-9999	-9999	-9999
2016	10	30	10	0.168	-9999	-9999	-9999
2016	10	30	11	0.168	-9999	-9999	-9999
2016	10	30	12	0.168	-9999	-9999	-9999
2016	10	30	13	0.169	-9999	-9999	-9999
2016	10	30	14	0.168	-9999	-9999	-9999
2016	10	30	15	0.168	-9999	-9999	-9999
2016	10	30	16	0.166	-9999	-9999	-9999
2016	10	30	17	0.166	-9999	-9999	-9999
2016	10	30	18	0.166	-9999	-9999	-9999
2016	10	30	19	0.166	-9999	-9999	-9999
2016	10	30	20	0.166	-9999	-9999	-9999
2016	10	30	21	0.166	-9999	-9999	-9999
2016	10	30	22	0.166	-9999	-9999	-9999
2016	10	30	23	0.166	-9999	-9999	-9999
2016	10	31	0	0.166	-9999	-9999	-9999
2016	10	31	1	0.166	-9999	-9999	-9999
2016	10	31	2	0.166	-9999	-9999	-9999
2016	10	31	3	0.166	-9999	-9999	-9999
2016	10	31	4	0.166	-9999	-9999	-9999
2016	10	31	5	0.166	-9999	-9999	-9999
2016	10	31	6	0.165	-9999	-9999	-9999
2016	10	31	7	0.165	-9999	-9999	-9999
2016	10	31	8	0.165	-9999	-9999	-9999
2016	10	31	9	0.165	-9999	-9999	-9999
2016	10	31	10	0.165	-9999	-9999	-9999
2016	10	31	11	0.165	-9999	-9999	-9999
2016	10	31	12	0.165	-9999	-9999	-9999
2016	10	31	13	0.166	-9999	-9999	-9999
2016	10	31	14	0.167	-9999	-9999	-9999
2016	10	31	15	0.166	-9999	-9999	-9999
2016	10	31	16	0.165	-9999	-9999	-9999
2016	10	31	17	0.165	-9999	-9999	-9999
2016	10	31	18	0.165	-9999	-9999	-9999
2016	10	31	19	0.165	-9999	-9999	-9999
2016	10	31	20	0.165	-9999	-9999	-9999
2016	10	31	21	0.165	-9999	-9999	-9999
2016	10	31	22	0.165	-9999	-9999	-9999
2016	10	31	23	0.165	-9999	-9999	-9999
2016	11	1	0	0.165	-9999	-9999	-9999
2016	11	1	1	0.165	-9999	-9999	-9999
2016	11	1	2	0.165	-9999	-9999	-9999
2016	11	1	3	0.165	-9999	-9999	-9999
2016	11	1	4	0.165	-9999	-9999	-9999
2016	11	1	5	0.165	-9999	-9999	-9999
2016	11	1	6	0.164	-9999	-9999	-9999
2016	11	1	7	0.164	-9999	-9999	-9999
2016	11	1	8	0.165	-9999	-9999	-9999
2016	11	1	9	0.165	-9999	-9999	-9999
2016	11	1	10	0.165	-9999	-9999	-9999
2016	11	1	11	0.164	-9999	-9999	-9999
2016	11	1	12	0.165	-9999	-9999	-9999
2016	11	1	13	0.165	-9999	-9999	-9999
2016	11	1	14	0.165	-9999	-9999	-9999
2016	11	1	15	0.165	-9999	-9999	-9999
2016	11	1	16	0.163	-9999	-9999	-9999
2016	11	1	17	0.163	-9999	-9999	-9999
2016	11	1	18	0.163	-9999	-9999	-9999
2016	11	1	19	0.163	-9999	-9999	-9999
2016	11	1	20	0.163	-9999	-9999	-9999
2016	11	1	21	0.163	-9999	-9999	-9999
2016	11	1	22	0.163	-9999	-9999	-9999
2016	11	1	23	0.163	-9999	-9999	-9999
2016	11	2	0	0.163	-9999	-9999	-9999
2016	11	2	1	0.163	-9999	-9999	-9999
2016	11	2	2	0.163	-9999	-9999	-9999
2016	11	2	3	0.163	-9999	-9999	-9999
2016	11	2	4	0.163	-9999	-9999	-9999
2016	11	2	5	0.163	-9999	-9999	-9999
2016	11	2	6	0.163	-9999	-9999	-9999
2016	11	2	7	0.163	-9999	-9999	-9999
2016	11	2	8	0.162	-9999	-9999	-9999
2016	11	2	9	0.163	-9999	-9999	-9999
2016	11	2	10	0.163	-9999	-9999	-9999
2016	11	2	11	0.163	-9999	-9999	-9999
2016	11	2	12	0.163	-9999	-9999	-9999
2016	11	2	13	0.163	-9999	-9999	-9999
2016	11	2	14	0.163	-9999	-9999	-9999
2016	11	2	15	0.163	-9999	-9999	-9999
2016	11	2	16	0.163	-9999	-9999	-9999
2016	11	2	17	0.163	-9999	-9999	-9999
2016	11	2	18	0.162	-9999	-9999	-9999
2016	11	2	19	0.162	-9999	-9999	-9999
2016	11	2	20	0.162	-9999	-9999	-9999
2016	11	2	21	0.162	-9999	-9999	-9999
2016	11	2	22	0.162	-9999	-9999	-9999
2016	11	2	23	0.163	-9999	-9999	-9999
2016	11	3	0	0.163	-9999	-9999	-9999
2016	11	3	1	0.163	-9999	-9999	-9999
2016	11	3	2	0.162	-9999	-9999	-9999
2016	11	3	3	0.162	-9999	-9999	-9999
2016	11	3	4	0.162	-9999	-9999	-9999
2016	11	3	5	0.162	-9999	-9999	-9999
2016	11	3	6	0.162	-9999	-9999	-9999
2016	11	3	7	0.162	-9999	-9999	-9999
2016	11	3	8	0.162	-9999	-9999	-9999
2016	11	3	9	0.162	-9999	-9999	-9999
2016	11	3	10	0.162	-9999	-9999	-9999
2016	11	3	11	0.162	-9999	-9999	-9999
2016	11	3	12	0.162	-9999	-9999	-9999
2016	11	3	13	0.162	-9999	-9999	-9999
