mean daily discharge [m/s]
YYYY	MM	DD	HH	1598.2
YYYY	MM	DD	HH	221847.733
YYYY	MM	DD	HH	42720.77
YYYY	MM	DD	HH	Fundus_1989
2018	10	12	0	0.269
2018	10	13	0	0.264
2018	10	14	0	0.259
2018	10	15	0	0.254
2018	10	16	0	0.25
2018	10	17	0	0.245
2018	10	18	0	0.239
2018	10	19	0	0.235
2018	10	20	0	0.23
2018	10	21	0	0.226
2018	10	22	0	0.221
2018	10	23	0	0.216
2018	10	24	0	0.224
2018	10	25	0	0.214
2018	10	26	0	0.21
2018	10	27	0	0.218
2018	10	28	0	0.215
2018	10	29	0	0.336
2018	10	30	0	0.427
2018	10	31	0	0.326
2018	11	1	0	0.299
2018	11	2	0	0.282
2018	11	3	0	0.271
2018	11	4	0	0.262
2018	11	5	0	0.255
2018	11	6	0	0.25
2018	11	7	0	0.245
2018	11	8	0	0.239
2018	11	9	0	0.235
2018	11	10	0	0.231
2018	11	11	0	0.225
2018	11	12	0	0.218
2018	11	13	0	0.214
2018	11	14	0	0.209
2018	11	15	0	0.204
2018	11	16	0	0.2
2018	11	17	0	0.196
2018	11	18	0	0.192
2018	11	19	0	0.191
2018	11	20	0	0.186
2018	11	21	0	0.181
2018	11	22	0	0.18
2018	11	23	0	0.177
2018	11	24	0	0.177
2018	11	25	0	0.172
2018	11	26	0	0.168
2018	11	27	0	0.166
2018	11	28	0	0.16
2018	11	29	0	0.161
2018	11	30	0	0.159
2018	12	1	0	0.155
2018	12	2	0	0.157
2018	12	3	0	0.194
2018	12	4	0	0.169
2018	12	5	0	0.155
2018	12	6	0	0.162
2018	12	7	0	0.153
2018	12	8	0	0.151
2018	12	9	0	0.15
2018	12	10	0	0.149
2018	12	11	0	0.142
2018	12	12	0	0.13
2018	12	13	0	0.131
2018	12	14	0	0.134
2018	12	15	0	0.133
2018	12	16	0	0.135
2018	12	17	0	0.131
2018	12	18	0	0.13
2018	12	19	0	0.13
2018	12	20	0	0.129
2018	12	21	0	0.13
2018	12	22	0	0.134
2018	12	23	0	0.128
2018	12	24	0	0.222
2018	12	25	0	0.155
2018	12	26	0	0.14
2018	12	27	0	0.137
2018	12	28	0	0.132
2018	12	29	0	0.13
2018	12	30	0	0.129
2018	12	31	0	0.128
2019	1	1	0	0.124
2019	1	2	0	0.121
2019	1	3	0	0.122
2019	1	4	0	0.119
2019	1	5	0	0.12
2019	1	6	0	0.118
2019	1	7	0	0.116
2019	1	8	0	0.116
2019	1	9	0	0.116
2019	1	10	0	0.112
2019	1	11	0	0.11
2019	1	12	0	0.11
2019	1	13	0	0.111
2019	1	14	0	0.105
2019	1	15	0	0.11
2019	1	16	0	0.106
2019	1	17	0	0.105
2019	1	18	0	0.104
2019	1	19	0	0.102
2019	1	20	0	0.101
2019	1	21	0	0.099
2019	1	22	0	0.098
2019	1	23	0	0.098
2019	1	24	0	0.097
2019	1	25	0	0.095
2019	1	26	0	0.096
2019	1	27	0	0.095
2019	1	28	0	0.095
2019	1	29	0	0.093
2019	1	30	0	0.093
2019	1	31	0	0.092
2019	2	1	0	0.092
2019	2	2	0	0.091
2019	2	3	0	0.089
2019	2	4	0	0.086
2019	2	5	0	0.085
2019	2	6	0	0.085
2019	2	7	0	0.085
2019	2	8	0	0.084
2019	2	9	0	0.084
2019	2	10	0	0.084
2019	2	11	0	0.084
2019	2	12	0	0.082
2019	2	13	0	0.081
2019	2	14	0	0.08
2019	2	15	0	0.08
2019	2	16	0	0.08
2019	2	17	0	0.08
2019	2	18	0	0.08
2019	2	19	0	0.08
2019	2	20	0	0.08
2019	2	21	0	0.08
2019	2	22	0	0.08
2019	2	23	0	0.079
2019	2	24	0	0.078
2019	2	25	0	0.077
2019	2	26	0	0.077
2019	2	27	0	0.079
2019	2	28	0	0.081
2019	3	1	0	0.082
2019	3	2	0	0.081
2019	3	3	0	0.08
2019	3	4	0	0.081
2019	3	5	0	0.08
2019	3	6	0	0.08
2019	3	7	0	0.081
2019	3	8	0	0.079
2019	3	9	0	0.08
2019	3	10	0	0.082
2019	3	11	0	0.081
2019	3	12	0	0.08
2019	3	13	0	0.079
2019	3	14	0	0.078
2019	3	15	0	0.081
2019	3	16	0	0.079
2019	3	17	0	0.078
2019	3	18	0	0.077
2019	3	19	0	0.074
2019	3	20	0	0.072
2019	3	21	0	0.073
2019	3	22	0	0.074
2019	3	23	0	0.077
2019	3	24	0	0.087
2019	3	25	0	0.097
2019	3	26	0	0.094
2019	3	27	0	0.09
2019	3	28	0	0.087
2019	3	29	0	0.086
2019	3	30	0	0.088
2019	3	31	0	0.096
2019	4	1	0	0.107
2019	4	2	0	0.122
2019	4	3	0	0.136
2019	4	4	0	0.15
2019	4	5	0	0.144
2019	4	6	0	0.136
2019	4	7	0	0.144
2019	4	8	0	0.149
2019	4	9	0	0.148
2019	4	10	0	0.153
2019	4	11	0	0.16
2019	4	12	0	0.153
2019	4	13	0	0.144
2019	4	14	0	0.138
2019	4	15	0	0.132
2019	4	16	0	0.133
2019	4	17	0	0.149
2019	4	18	0	0.184
2019	4	19	0	0.231
2019	4	20	0	0.274
2019	4	21	0	0.309
2019	4	22	0	0.333
2019	4	23	0	0.348
2019	4	24	0	0.373
2019	4	25	0	0.413
2019	4	26	0	0.481
2019	4	27	0	0.44
2019	4	28	0	0.384
2019	4	29	0	0.345
2019	4	30	0	0.317
2019	5	1	0	0.296
2019	5	2	0	0.302
2019	5	3	0	0.338
2019	5	4	0	0.337
2019	5	5	0	0.316
2019	5	6	0	0.288
2019	5	7	0	0.269
2019	5	8	0	0.263
2019	5	9	0	0.267
2019	5	10	0	0.274
2019	5	11	0	0.291
2019	5	12	0	0.301
2019	5	13	0	0.278
2019	5	14	0	0.264
2019	5	15	0	0.254
2019	5	16	0	0.252
2019	5	17	0	0.281
2019	5	18	0	0.309
2019	5	19	0	0.348
2019	5	20	0	0.448
2019	5	21	0	0.569
2019	5	22	0	0.576
2019	5	23	0	0.579
2019	5	24	0	0.639
2019	5	25	0	0.744
2019	5	26	0	0.805
2019	5	27	0	0.814
2019	5	28	0	0.983
2019	5	29	0	0.973
2019	5	30	0	0.836
2019	5	31	0	0.735
2019	6	1	0	0.775
2019	6	2	0	0.996
2019	6	3	0	1.409
2019	6	4	0	1.874
2019	6	5	0	2.036
2019	6	6	0	1.99
2019	6	7	0	1.896
2019	6	8	0	1.984
2019	6	9	0	1.753
2019	6	10	0	2.009
2019	6	11	0	2.63
2019	6	12	0	3.669
2019	6	13	0	3.059
2019	6	14	0	2.842
2019	6	15	0	3.205
2019	6	16	0	2.929
2019	6	17	0	2.564
2019	6	18	0	2.607
2019	6	19	0	2.735
2019	6	20	0	2.721
2019	6	21	0	2.674
2019	6	22	0	2.633
2019	6	23	0	2.371
2019	6	24	0	2.243
2019	6	25	0	2.487
2019	6	26	0	2.592
2019	6	27	0	2.635
2019	6	28	0	2.718
2019	6	29	0	2.525
2019	6	30	0	2.264
2019	7	1	0	2.346
2019	7	2	0	2.075
2019	7	3	0	1.873
2019	7	4	0	1.719
2019	7	5	0	1.706
2019	7	6	0	1.736
2019	7	7	0	1.676
2019	7	8	0	1.626
2019	7	9	0	1.566
2019	7	10	0	1.438
2019	7	11	0	1.335
2019	7	12	0	1.269
2019	7	13	0	1.555
2019	7	14	0	1.329
2019	7	15	0	1.149
2019	7	16	0	1.018
2019	7	17	0	0.951
2019	7	18	0	0.937
2019	7	19	0	0.857
2019	7	20	0	0.857
2019	7	21	0	0.925
2019	7	22	0	0.83
2019	7	23	0	0.898
2019	7	24	0	0.881
2019	7	25	0	1.033
2019	7	26	0	1.1
2019	7	27	0	0.93
2019	7	28	0	0.949
2019	7	29	0	0.998
2019	7	30	0	0.827
2019	7	31	0	0.779
2019	8	1	0	0.705
2019	8	2	0	1.035
2019	8	3	0	0.94
2019	8	4	0	0.816
2019	8	5	0	0.754
2019	8	6	0	0.839
2019	8	7	0	0.974
2019	8	8	0	0.946
2019	8	9	0	0.881
2019	8	10	0	0.818
2019	8	11	0	0.813
2019	8	12	0	0.938
2019	8	13	0	1.436
2019	8	14	0	1.193
2019	8	15	0	1.09
2019	8	16	0	1.073
2019	8	17	0	0.976
2019	8	18	0	0.918
2019	8	19	0	0.891
2019	8	20	0	0.901
2019	8	21	0	1.17
2019	8	22	0	1.097
2019	8	23	0	1.006
2019	8	24	0	1.034
2019	8	25	0	1.257
2019	8	26	0	1.344
2019	8	27	0	1.233
2019	8	28	0	1.107
2019	8	29	0	0.984
2019	8	30	0	0.828
2019	8	31	0	0.857
2019	9	1	0	0.962
2019	9	2	0	0.914
2019	9	3	0	0.85
2019	9	4	0	0.783
2019	9	5	0	0.756
2019	9	6	0	0.744
2019	9	7	0	0.788
2019	9	8	0	0.848
2019	9	9	0	0.876
2019	9	10	0	0.878
2019	9	11	0	0.856
2019	9	12	0	0.824
2019	9	13	0	0.806
2019	9	14	0	0.762
2019	9	15	0	0.723
2019	9	16	0	0.672
2019	9	17	0	0.645
2019	9	18	0	0.617
2019	9	19	0	0.579
2019	9	20	0	0.533
2019	9	21	0	0.492
2019	9	22	0	0.453
2019	9	23	0	0.464
2019	9	24	0	0.429
2019	9	25	0	0.414
2019	9	26	0	0.404
2019	9	27	0	0.388
2019	9	28	0	0.376
2019	9	29	0	0.364
2019	9	30	0	0.353
2019	10	1	0	0.339
2019	10	2	0	0.373
2019	10	3	0	0.349
2019	10	4	0	0.338
2019	10	5	0	0.342
2019	10	6	0	0.337
2019	10	7	0	0.352
2019	10	8	0	0.336
2019	10	9	0	0.365
2019	10	10	0	0.391
2019	10	11	0	0.386
2019	10	12	0	0.383
2019	10	13	0	0.373
2019	10	14	0	0.362
2019	10	15	0	0.358
2019	10	16	0	0.372
2019	10	17	0	0.361
2019	10	18	0	0.353
2019	10	19	0	0.347
2019	10	20	0	0.336
2019	10	21	0	0.327
2019	10	22	0	0.315
2019	10	23	0	0.3
2019	10	24	0	0.289
2019	10	25	0	0.278
2019	10	26	0	0.27
2019	10	27	0	0.261
2019	10	28	0	0.265
2019	10	29	0	0.275
2019	10	30	0	0.281
2019	10	31	0	0.296
2019	11	1	0	0.276
2019	11	2	0	0.272
2019	11	3	0	0.28
2019	11	4	0	0.305
2019	11	5	0	0.303
2019	11	6	0	0.287
2019	11	7	0	0.282
2019	11	8	0	0.279
2019	11	9	0	0.267
2019	11	10	0	0.249
2019	11	11	0	0.244
2019	11	12	0	0.245
2019	11	13	0	0.25
2019	11	14	0	0.248
2019	11	15	0	0.26
2019	11	16	0	0.246
2019	11	17	0	0.249
2019	11	18	0	0.242
2019	11	19	0	0.238
2019	11	20	0	0.236
2019	11	21	0	0.232
2019	11	22	0	0.227
2019	11	23	0	0.219
2019	11	24	0	0.226
2019	11	25	0	0.222
2019	11	26	0	0.223
2019	11	27	0	0.222
2019	11	28	0	0.218
2019	11	29	0	0.212
2019	11	30	0	0.206
2019	12	1	0	0.206
2019	12	2	0	0.202
2019	12	3	0	0.191
2019	12	4	0	0.202
2019	12	5	0	0.193
2019	12	6	0	0.19
2019	12	7	0	0.189
2019	12	8	0	0.189
2019	12	9	0	0.188
2019	12	10	0	0.185
2019	12	11	0	0.193
2019	12	12	0	0.184
2019	12	13	0	0.18
2019	12	14	0	0.178
2019	12	15	0	0.172
2019	12	16	0	0.172
2019	12	17	0	0.171
2019	12	18	0	0.169
2019	12	19	0	0.169
2019	12	20	0	0.168
2019	12	21	0	0.162
2019	12	22	0	0.159
2019	12	23	0	0.163
2019	12	24	0	0.161
2019	12	25	0	0.158
2019	12	26	0	0.154
2019	12	27	0	0.155
2019	12	28	0	0.15
2019	12	29	0	0.149
2019	12	30	0	0.154
2019	12	31	0	0.149
2020	1	1	0	0.149
2020	1	2	0	0.148
2020	1	3	0	0.148
2020	1	4	0	0.149
2020	1	5	0	0.143
2020	1	6	0	0.145
2020	1	7	0	0.144
2020	1	8	0	0.143
2020	1	9	0	0.14
2020	1	10	0	0.135
2020	1	11	0	0.132
2020	1	12	0	0.132
2020	1	13	0	0.131
2020	1	14	0	0.13
2020	1	15	0	0.128
2020	1	16	0	0.125
2020	1	17	0	0.124
2020	1	18	0	0.126
2020	1	19	0	0.122
2020	1	20	0	0.118
2020	1	21	0	0.12
2020	1	22	0	0.118
2020	1	23	0	0.115
2020	1	24	0	0.114
2020	1	25	0	0.114
2020	1	26	0	0.112
2020	1	27	0	0.11
2020	1	28	0	0.108
2020	1	29	0	0.108
2020	1	30	0	0.106
2020	1	31	0	0.107
2020	2	1	0	0.106
2020	2	2	0	0.116
2020	2	3	0	0.186
2020	2	4	0	0.182
2020	2	5	0	0.154
2020	2	6	0	0.152
2020	2	7	0	0.144
2020	2	8	0	0.137
2020	2	9	0	0.136
2020	2	10	0	0.135
2020	2	11	0	0.125
2020	2	12	0	0.128
2020	2	13	0	0.119
2020	2	14	0	0.122
2020	2	15	0	0.121
2020	2	16	0	0.12
2020	2	17	0	0.122
2020	2	18	0	0.114
2020	2	19	0	0.112
2020	2	20	0	0.111
2020	2	21	0	0.108
2020	2	22	0	0.105
2020	2	23	0	0.128
2020	2	24	0	0.142
2020	2	25	0	0.134
2020	2	26	0	0.129
2020	2	27	0	0.122
2020	2	28	0	0.115
2020	2	29	0	0.114
2020	3	1	0	0.109
2020	3	2	0	0.108
2020	3	3	0	0.105
2020	3	4	0	0.099
2020	3	5	0	0.097
2020	3	6	0	0.097
2020	3	7	0	0.094
2020	3	8	0	0.093
2020	3	9	0	0.091
2020	3	10	0	0.093
2020	3	11	0	0.122
2020	3	12	0	0.114
2020	3	13	0	0.115
2020	3	14	0	0.111
2020	3	15	0	0.106
2020	3	16	0	0.105
2020	3	17	0	0.108
2020	3	18	0	0.12
2020	3	19	0	0.142
2020	3	20	0	0.167
2020	3	21	0	0.184
2020	3	22	0	0.168
2020	3	23	0	0.153
2020	3	24	0	0.146
2020	3	25	0	0.143
2020	3	26	0	0.133
2020	3	27	0	0.128
2020	3	28	0	0.13
2020	3	29	0	0.134
2020	3	30	0	0.135
2020	3	31	0	0.129
2020	4	1	0	0.127
2020	4	2	0	0.125
2020	4	3	0	0.118
2020	4	4	0	0.12
2020	4	5	0	0.13
2020	4	6	0	0.152
2020	4	7	0	0.192
2020	4	8	0	0.241
2020	4	9	0	0.281
2020	4	10	0	0.309
2020	4	11	0	0.369
2020	4	12	0	0.423
2020	4	13	0	0.444
2020	4	14	0	0.429
2020	4	15	0	0.397
2020	4	16	0	0.399
2020	4	17	0	0.44
2020	4	18	0	0.549
2020	4	19	0	0.759
2020	4	20	0	0.836
2020	4	21	0	0.717
2020	4	22	0	0.633
2020	4	23	0	0.578
2020	4	24	0	0.619
2020	4	25	0	0.581
2020	4	26	0	0.582
2020	4	27	0	0.594
2020	4	28	0	0.546
2020	4	29	0	0.613
2020	4	30	0	0.466
2020	5	1	0	0.555
2020	5	2	0	0.546
2020	5	3	0	0.404
2020	5	4	0	0.402
2020	5	5	0	0.6
2020	5	6	0	0.801
2020	5	7	0	0.774
2020	5	8	0	0.761
2020	5	9	0	0.82
2020	5	10	0	0.966
2020	5	11	0	0.988
2020	5	12	0	0.965
2020	5	13	0	0.944
2020	5	14	0	0.945
2020	5	15	0	0.952
2020	5	16	0	0.893
2020	5	17	0	0.89
2020	5	18	0	0.933
2020	5	19	0	0.996
2020	5	20	0	1.017
2020	5	21	0	0.979
2020	5	22	0	1.025
2020	5	23	0	1.326
2020	5	24	0	1.417
2020	5	25	0	1.051
2020	5	26	0	0.909
2020	5	27	0	0.869
2020	5	28	0	0.846
2020	5	29	0	0.798
2020	5	30	0	0.758
2020	5	31	0	0.708
2020	6	1	0	0.689
2020	6	2	0	0.752
2020	6	3	0	0.832
2020	6	4	0	0.95
2020	6	5	0	1.115
2020	6	6	0	0.997
2020	6	7	0	1.018
2020	6	8	0	1.06
2020	6	9	0	0.999
2020	6	10	0	1.031
2020	6	11	0	1.211
2020	6	12	0	1.227
2020	6	13	0	1.275
2020	6	14	0	1.346
2020	6	15	0	1.411
2020	6	16	0	1.482
2020	6	17	0	1.491
2020	6	18	0	1.543
2020	6	19	0	1.659
2020	6	20	0	1.564
2020	6	21	0	1.44
2020	6	22	0	1.309
2020	6	23	0	1.235
2020	6	24	0	1.316
2020	6	25	0	1.428
2020	6	26	0	1.553
2020	6	27	0	1.71
2020	6	28	0	1.903
2020	6	29	0	2.265
2020	6	30	0	2.343
2020	7	1	0	2.098
2020	7	2	0	1.989
2020	7	3	0	2
2020	7	4	0	1.813
2020	7	5	0	1.719
2020	7	6	0	1.66
2020	7	7	0	1.549
2020	7	8	0	1.354
2020	7	9	0	1.247
2020	7	10	0	1.198
2020	7	11	0	1.374
2020	7	12	0	1.303
2020	7	13	0	1.18
2020	7	14	0	1.104
2020	7	15	0	1.033
2020	7	16	0	0.994
2020	7	17	0	1.057
2020	7	18	0	1.065
2020	7	19	0	0.994
2020	7	20	0	0.989
2020	7	21	0	0.976
2020	7	22	0	0.943
2020	7	23	0	0.946
2020	7	24	0	0.986
2020	7	25	0	0.934
2020	7	26	0	0.86
2020	7	27	0	0.844
2020	7	28	0	0.862
2020	7	29	0	0.854
2020	7	30	0	0.826
2020	7	31	0	0.794
2020	8	1	0	0.771
2020	8	2	0	0.741
2020	8	3	0	0.896
2020	8	4	0	1.128
2020	8	5	0	0.985
2020	8	6	0	0.894
2020	8	7	0	0.845
2020	8	8	0	0.808
2020	8	9	0	0.77
2020	8	10	0	0.774
2020	8	11	0	0.819
2020	8	12	0	0.74
2020	8	13	0	0.72
2020	8	14	0	0.665
2020	8	15	0	0.625
2020	8	16	0	0.595
2020	8	17	0	0.624
2020	8	18	0	0.602
2020	8	19	0	0.56
2020	8	20	0	0.533
2020	8	21	0	0.521
2020	8	22	0	0.533
2020	8	23	0	0.509
2020	8	24	0	0.47
2020	8	25	0	0.444
2020	8	26	0	0.425
2020	8	27	0	0.408
2020	8	28	0	0.404
2020	8	29	0	0.617
2020	8	30	0	0.668
2020	8	31	0	0.669
2020	9	1	0	0.61
2020	9	2	0	0.575
2020	9	3	0	0.533
2020	9	4	0	0.501
2020	9	5	0	0.498
2020	9	6	0	0.524
2020	9	7	0	0.608
2020	9	8	0	0.547
2020	9	9	0	0.521
2020	9	10	0	0.502
2020	9	11	0	0.484
2020	9	12	0	0.461
2020	9	13	0	0.439
2020	9	14	0	0.419
2020	9	15	0	0.402
2020	9	16	0	0.386
2020	9	17	0	0.374
2020	9	18	0	0.36
2020	9	19	0	0.348
2020	9	20	0	0.34
2020	9	21	0	0.333
2020	9	22	0	0.326
2020	9	23	0	0.325
2020	9	24	0	0.317
2020	9	25	0	0.349
2020	9	26	0	0.332
2020	9	27	0	0.323
2020	9	28	0	0.317
2020	9	29	0	0.302
2020	9	30	0	0.303
2020	10	1	0	0.305
2020	10	2	0	0.309
2020	10	3	0	0.34
2020	10	4	0	0.374
2020	10	5	0	0.377
2020	10	6	0	0.366
2020	10	7	0	0.369
2020	10	8	0	0.354
2020	10	9	0	0.341
2020	10	10	0	0.335
2020	10	11	0	0.332
2020	10	12	0	0.321
2020	10	13	0	0.314
2020	10	14	0	0.305
2020	10	15	0	0.301
2020	10	16	0	0.296
2020	10	17	0	0.289
2020	10	18	0	0.283
2020	10	19	0	0.273
2020	10	20	0	0.267
2020	10	21	0	0.269
2020	10	22	0	0.268
2020	10	23	0	0.269
2020	10	24	0	0.282
2020	10	25	0	0.266
2020	10	26	0	0.261
2020	10	27	0	0.256
2020	10	28	0	0.245
2020	10	29	0	0.239
2020	10	30	0	0.262
2020	10	31	0	0.277
2020	11	1	0	0.291
2020	11	2	0	0.352
2020	11	3	0	0.352
2020	11	4	0	0.346
2020	11	5	0	0.34
2020	11	6	0	0.336
2020	11	7	0	0.33
2020	11	8	0	0.322
2020	11	9	0	0.314
2020	11	10	0	0.306
2020	11	11	0	0.298
2020	11	12	0	0.292
2020	11	13	0	0.284
2020	11	14	0	0.276
2020	11	15	0	0.268
2020	11	16	0	0.264
2020	11	17	0	0.254
2020	11	18	0	0.248
2020	11	19	0	0.244
2020	11	20	0	0.235
2020	11	21	0	0.222
2020	11	22	0	0.22
2020	11	23	0	0.221
2020	11	24	0	0.216
2020	11	25	0	0.212
2020	11	26	0	0.208
2020	11	27	0	0.204
2020	11	28	0	0.199
2020	11	29	0	0.196
2020	11	30	0	0.197
2020	12	1	0	0.198
2020	12	2	0	0.196
2020	12	3	0	0.192
2020	12	4	0	0.19
2020	12	5	0	0.196
2020	12	6	0	0.191
2020	12	7	0	0.184
2020	12	8	0	0.177
2020	12	9	0	0.176
2020	12	10	0	0.174
2020	12	11	0	0.173
2020	12	12	0	0.17
2020	12	13	0	0.171
2020	12	14	0	0.171
2020	12	15	0	0.17
2020	12	16	0	0.168
2020	12	17	0	0.168
2020	12	18	0	0.158
2020	12	19	0	0.153
2020	12	20	0	0.152
2020	12	21	0	0.151
2020	12	22	0	0.157
2020	12	23	0	0.151
2020	12	24	0	0.151
2020	12	25	0	0.148
2020	12	26	0	0.134
2020	12	27	0	0.144
2020	12	28	0	0.154
2020	12	29	0	0.145
2020	12	30	0	0.141
2020	12	31	0	0.139
2021	1	1	0	0.138
2021	1	2	0	0.137
2021	1	3	0	0.135
2021	1	4	0	0.133
2021	1	5	0	0.131
2021	1	6	0	0.129
2021	1	7	0	0.126
2021	1	8	0	0.124
2021	1	9	0	0.121
2021	1	10	0	0.118
2021	1	11	0	0.116
2021	1	12	0	0.118
2021	1	13	0	0.117
2021	1	14	0	0.12
2021	1	15	0	0.117
2021	1	16	0	0.115
2021	1	17	0	0.114
2021	1	18	0	0.112
2021	1	19	0	0.111
2021	1	20	0	0.109
2021	1	21	0	0.108
2021	1	22	0	0.108
2021	1	23	0	0.107
2021	1	24	0	0.105
2021	1	25	0	0.103
2021	1	26	0	0.102
2021	1	27	0	0.101
2021	1	28	0	0.104
2021	1	29	0	0.104
2021	1	30	0	0.1
2021	1	31	0	0.104
2021	2	1	0	0.1
2021	2	2	0	0.098
2021	2	3	0	0.098
2021	2	4	0	0.096
2021	2	5	0	0.094
2021	2	6	0	0.094
2021	2	7	0	0.093
2021	2	8	0	0.092
2021	2	9	0	0.089
2021	2	10	0	0.088
2021	2	11	0	0.085
2021	2	12	0	0.081
2021	2	13	0	0.083
2021	2	14	0	0.082
2021	2	15	0	0.082
2021	2	16	0	0.081
2021	2	17	0	0.08
2021	2	18	0	0.078
2021	2	19	0	0.078
2021	2	20	0	0.077
2021	2	21	0	0.077
2021	2	22	0	0.076
2021	2	23	0	0.077
2021	2	24	0	0.078
2021	2	25	0	0.08
2021	2	26	0	0.082
2021	2	27	0	0.083
2021	2	28	0	0.08
2021	3	1	0	0.08
2021	3	2	0	0.082
2021	3	3	0	0.083
2021	3	4	0	0.082
2021	3	5	0	0.082
2021	3	6	0	0.08
2021	3	7	0	0.079
2021	3	8	0	0.078
2021	3	9	0	0.077
2021	3	10	0	0.075
2021	3	11	0	0.075
2021	3	12	0	0.075
2021	3	13	0	0.074
2021	3	14	0	0.074
2021	3	15	0	0.073
2021	3	16	0	0.072
2021	3	17	0	0.07
2021	3	18	0	0.07
2021	3	19	0	0.068
2021	3	20	0	0.067
2021	3	21	0	0.066
2021	3	22	0	0.065
2021	3	23	0	0.065
2021	3	24	0	0.066
2021	3	25	0	0.068
2021	3	26	0	0.069
2021	3	27	0	0.068
2021	3	28	0	0.069
2021	3	29	0	0.072
2021	3	30	0	0.082
2021	3	31	0	0.095
2021	4	1	0	0.118
2021	4	2	0	0.145
2021	4	3	0	0.153
2021	4	4	0	0.141
2021	4	5	0	0.133
2021	4	6	0	0.13
2021	4	7	0	0.122
2021	4	8	0	0.114
2021	4	9	0	0.109
2021	4	10	0	0.109
2021	4	11	0	0.111
2021	4	12	0	0.111
2021	4	13	0	0.107
2021	4	14	0	0.102
2021	4	15	0	0.098
2021	4	16	0	0.097
2021	4	17	0	0.094
2021	4	18	0	0.092
2021	4	19	0	0.091
2021	4	20	0	0.089
2021	4	21	0	0.088
2021	4	22	0	0.088
2021	4	23	0	0.094
2021	4	24	0	0.109
2021	4	25	0	0.124
2021	4	26	0	0.131
2021	4	27	0	0.152
2021	4	28	0	0.181
2021	4	29	0	0.202
2021	4	30	0	0.254
2021	5	1	0	0.322
2021	5	2	0	0.358
2021	5	3	0	0.276
2021	5	4	0	0.244
2021	5	5	0	0.234
2021	5	6	0	0.22
2021	5	7	0	0.222
2021	5	8	0	0.218
2021	5	9	0	0.273
2021	5	10	0	0.416
2021	5	11	0	0.648
2021	5	12	0	0.637
2021	5	13	0	0.481
2021	5	14	0	0.414
2021	5	15	0	0.392
2021	5	16	0	0.408
2021	5	17	0	0.463
2021	5	18	0	0.412
2021	5	19	0	0.395
2021	5	20	0	0.355
2021	5	21	0	0.332
2021	5	22	0	0.339
2021	5	23	0	0.372
2021	5	24	0	0.368
2021	5	25	0	0.416
2021	5	26	0	0.407
2021	5	27	0	0.424
2021	5	28	0	0.459
2021	5	29	0	0.497
2021	5	30	0	0.494
2021	5	31	0	0.527
2021	6	1	0	0.602
2021	6	2	0	0.75
2021	6	3	0	0.989
2021	6	4	0	1.209
2021	6	5	0	1.585
2021	6	6	0	1.891
2021	6	7	0	1.707
2021	6	8	0	1.616
2021	6	9	0	1.648
2021	6	10	0	1.688
2021	6	11	0	1.808
2021	6	12	0	1.633
2021	6	13	0	1.911
2021	6	14	0	2.011
2021	6	15	0	1.908
2021	6	16	0	2.145
2021	6	17	0	2.089
2021	6	18	0	2.121
2021	6	19	0	2.51
2021	6	20	0	2.92
2021	6	21	0	3.029
2021	6	22	0	2.798
2021	6	23	0	2.445
2021	6	24	0	2.253
2021	6	25	0	2.273
2021	6	26	0	1.978
2021	6	27	0	1.897
2021	6	28	0	1.817
2021	6	29	0	1.93
2021	6	30	0	1.815
2021	7	1	0	1.457
2021	7	2	0	1.17
2021	7	3	0	1.017
2021	7	4	0	1.038
2021	7	5	0	1.133
2021	7	6	0	1.066
2021	7	7	0	1.199
2021	7	8	0	1.303
2021	7	9	0	1.493
2021	7	10	0	1.192
2021	7	11	0	1.953
2021	7	12	0	1.621
2021	7	13	0	1.675
2021	7	14	0	1.783
2021	7	15	0	1.533
2021	7	16	0	1.396
2021	7	17	0	1.289
2021	7	18	0	1.564
2021	7	19	0	1.465
2021	7	20	0	1.31
2021	7	21	0	1.152
2021	7	22	0	1.045
2021	7	23	0	0.961
2021	7	24	0	0.905
2021	7	25	0	0.876
2021	7	26	0	0.778
2021	7	27	0	0.713
2021	7	28	0	0.678
2021	7	29	0	0.643
2021	7	30	0	0.66
2021	7	31	0	0.717
2021	8	1	0	0.773
2021	8	2	0	0.781
2021	8	3	0	0.722
2021	8	4	0	0.782
2021	8	5	0	1.241
2021	8	6	0	1.134
2021	8	7	0	1.051
2021	8	8	0	1.777
2021	8	9	0	1.504
2021	8	10	0	1.258
2021	8	11	0	1.104
2021	8	12	0	0.969
2021	8	13	0	0.863
2021	8	14	0	0.78
2021	8	15	0	0.726
2021	8	16	0	1.041
2021	8	17	0	1.108
2021	8	18	0	0.91
2021	8	19	0	0.806
2021	8	20	0	0.728
2021	8	21	0	0.671
2021	8	22	0	0.644
2021	8	23	0	0.674
2021	8	24	0	0.608
2021	8	25	0	0.572
2021	8	26	0	0.551
2021	8	27	0	0.539
2021	8	28	0	0.518
2021	8	29	0	0.512
2021	8	30	0	0.609
2021	8	31	0	0.681
2021	9	1	0	0.648
2021	9	2	0	0.615
2021	9	3	0	0.578
2021	9	4	0	0.546
2021	9	5	0	0.514
2021	9	6	0	0.487
2021	9	7	0	0.47
2021	9	8	0	0.456
2021	9	9	0	0.445
2021	9	10	0	0.432
2021	9	11	0	0.42
2021	9	12	0	0.407
2021	9	13	0	0.391
2021	9	14	0	0.378
2021	9	15	0	0.367
